81.1729,818.214,18.32,1765.33,Sat Nov 17 10:19:59 2018
80.7578,818.199,18.35,1765.48,Sat Nov 17 10:34:59 2018
80.3662,817.844,18.4,1768.99,Sat Nov 17 10:49:59 2018
79.6943,817.823,18.42,1769.2,Sat Nov 17 11:04:59 2018
80.4277,817.544,18.44,1771.96,Sat Nov 17 11:19:59 2018
80.5967,817.424,18.51,1773.15,Sat Nov 17 11:34:59 2018
81.1406,817.292,18.58,1774.46,Sat Nov 17 11:49:59 2018
81.7471,817.154,18.62,1775.83,Sat Nov 17 12:04:59 2018
81.7666,816.866,18.67,1778.68,Sat Nov 17 12:19:59 2018
81.7139,816.794,18.74,1779.4,Sat Nov 17 12:34:59 2018
82.293,816.532,18.81,1781.99,Sat Nov 17 12:49:59 2018
82.5713,816.351,18.88,1783.78,Sat Nov 17 13:04:59 2018
82.7295,816.171,18.95,1785.58,Sat Nov 17 13:19:59 2018
82.7158,816.059,18.99,1786.68,Sat Nov 17 13:34:59 2018
82.8594,815.866,19.05,1788.6,Sat Nov 17 13:49:59 2018
82.9229,815.782,19.1,1789.43,Sat Nov 17 14:04:59 2018
82.7646,815.717,19.15,1790.08,Sat Nov 17 14:19:59 2018
83.3076,815.734,19.21,1789.91,Sat Nov 17 14:34:59 2018
83.209,815.594,19.27,1791.3,Sat Nov 17 14:49:59 2018
