83.8711,816.480,20.13,1782.51,Tue Nov 13 18:53:26 2018
83.8506,816.500,20.15,1782.31,Tue Nov 13 18:53:29 2018
83.8691,816.474,20.13,1782.57,Tue Nov 13 18:53:32 2018
83.8838,816.472,20.15,1782.58,Tue Nov 13 18:53:35 2018
83.9287,816.547,20.14,1781.84,Tue Nov 13 18:53:38 2018
83.9268,816.480,20.13,1782.51,Tue Nov 13 18:53:41 2018
83.9180,816.520,20.14,1782.11,Tue Nov 13 18:53:44 2018
83.8838,816.527,20.15,1782.04,Tue Nov 13 18:53:47 2018
83.8730,816.500,20.15,1782.31,Tue Nov 13 18:53:50 2018
83.8604,816.487,20.14,1782.44,Tue Nov 13 18:53:53 2018
83.8623,816.575,20.14,1781.57,Tue Nov 13 18:53:56 2018
83.8506,816.527,20.15,1782.04,Tue Nov 13 18:53:59 2018
83.8291,816.602,20.14,1781.3,Tue Nov 13 18:54:02 2018
83.8398,816.547,20.14,1781.84,Tue Nov 13 18:54:05 2018
83.8398,816.608,20.15,1781.24,Tue Nov 13 18:54:08 2018
83.8379,816.541,20.14,1781.9,Tue Nov 13 18:54:11 2018
83.8496,816.541,20.14,1781.9,Tue Nov 13 18:54:14 2018
83.8271,816.568,20.14,1781.63,Tue Nov 13 18:54:17 2018
83.8174,816.520,20.14,1782.11,Tue Nov 13 18:54:20 2018
83.8066,816.554,20.15,1781.78,Tue Nov 13 18:54:23 2018
83.7939,816.480,20.13,1782.51,Tue Nov 13 18:54:26 2018
83.8135,816.501,20.13,1782.3,Tue Nov 13 18:54:29 2018
83.7920,816.474,20.13,1782.57,Tue Nov 13 18:54:32 2018
83.7920,816.528,20.13,1782.03,Tue Nov 13 18:54:35 2018
